prompt_id,question_id,domain,framing,length,prompt_text,response,word_count,model
Q5-N-S,Q5,composting,N,S,How do I set up a simple composting system at home?,"A simple home compost setup can be very basic:

Pick a system:
- `Outdoor bin/pile` if you have a yard
- `Small countertop caddy + outdoor bin` if you want kitchen convenience
- `Worm bin` if you live in an apartment or want an indoor option

What you need:
- A container or bin with airflow
- `Greens`: fruit/veg scraps, coffee grounds, fresh plant matter
- `Browns`: dry leaves, shredded paper/cardboard, straw

How to start:
1. Put a layer of `browns` at the bottom.
2. Add kitchen scraps in small amounts.
3. Cover each layer of `greens` with `browns`.
4. Keep it damp like a wrung-out sponge, not wet.
5. Turn or mix it every 1 to 2 weeks if using a regular bin.

What to avoid:
- Meat, fish, dairy
- Oily foods
- Pet waste
- Large branches unless chopped small
- Glossy/plastic-coated paper

Good balance:
- Aim for more `browns` than `greens` if it smells or gets slimy.
- If it looks too dry and inactive, add a little water and more `greens`.

How you know it’s working:
- It should smell earthy, not rotten.
- Finished compost looks dark, crumbly, and soil-like.

Easiest beginner setup:
- Use a covered outdoor bin.
- Keep a small kitchen container for scraps.
- Empty scraps into the bin every few days and cover with shredded cardboard or dry leaves.

If you want, I can give you the best setup for `apartment`, `small backyard`, or `large yard`.",247,codex-native
Q5-N-M,Q5,composting,N,M,"I have a decent amount of kitchen scraps and yard waste — vegetable peels, coffee grounds, grass clippings, leaves — and feel like I should be doing something useful with them. I have a medium-sized backyard with space along a fence line. I've never composted before and I'm not sure where to start. How do I set up a simple composting system at home?","Set up a simple backyard compost pile or bin along the fence line and keep it boringly simple at first.

Pick a spot with bare soil, decent drainage, and easy access to water. A 3 ft by 3 ft area is enough. You can use:
- A simple open pile
- A wire bin made from hardware cloth
- A basic store-bought compost bin

Start layering:
- `Browns`: dry leaves, small twigs, shredded paper, cardboard
- `Greens`: vegetable scraps, coffee grounds, fresh grass clippings

Aim for roughly `2–3 parts browns` to `1 part greens`. Browns keep it from getting slimy and smelly.

What to add:
- Fruit and vegetable scraps
- Coffee grounds and filters
- Tea leaves
- Grass clippings in thin layers
- Dry leaves
- Crushed eggshells
- Small plant trimmings

What to avoid:
- Meat, fish, dairy
- Oily or greasy food
- Pet waste
- Diseased plants
- Large branches unless chopped small

How to run it:
- Start with a coarse bottom layer of sticks or twigs for airflow
- Add scraps as you collect them, then cover each fresh green layer with browns
- Keep it as damp as a wrung-out sponge, not soaked
- Turn it with a fork or shovel every 1–2 weeks to add air

If it smells bad, add more browns and turn it. If it looks dry and isn’t breaking down, add water and some greens.

For easiest beginner success, save leaves because they balance kitchen scraps well. Grass clippings alone can mat down and get nasty, so mix them with dry material.

You’ll know it’s ready when it looks dark, crumbly, and earthy, usually in a few months to longer depending on how often you turn it.

If you want, I can also give you a very simple “first compost bin shopping list” or a “what to do week by week” version.",315,codex-native
Q5-N-L,Q5,composting,N,L,"I generate a fair amount of kitchen scraps each week — vegetable peels, coffee grounds, eggshells, fruit cores — along with grass clippings and fallen leaves from a couple of large trees in my yard. I've been throwing all of this in the trash and it feels wasteful, especially since I'm trying to build up organic matter in my garden beds. I have a medium-sized backyard with a fence line that gets partial sun where I could set up a system. I've looked at composting bins at the hardware store but the prices vary widely and I'm not sure what I actually need. I also live in a neighborhood where I'd want the setup to look reasonably tidy and not attract pests. I want to understand the basics: what goes in, what to avoid, how long it takes, and when I'll have finished compost I can actually use in my garden. How do I set up a simple composting system at home?","A simple home compost setup for your situation is a **tidy backyard bin system**: one bin is enough to start, but **two bins** is better if you have the space. Put it along that fence line on bare soil if possible, so worms and microbes can get in.

**What to compost**
- “Greens” = wet, nitrogen-rich material: vegetable scraps, fruit scraps, coffee grounds, tea leaves, fresh grass clippings.
- “Browns” = dry, carbon-rich material: fallen leaves, dry plant trimmings, shredded cardboard, paper, small twigs.

A good rule is **more browns than greens**, roughly **2-3 parts browns to 1 part greens by volume**. That keeps it from turning slimy or smelly.

**What to avoid**
- Meat, fish, bones
- Dairy
- Oily or greasy food
- Pet waste
- Diseased plants
- Weeds with mature seeds
- Large amounts of citrus or onion at once
- Glossy/coated paper
- Ash from charcoal

Eggshells are fine; crush them first. Coffee grounds are fine, but mix them with browns.

**Best simple setup**
For a medium yard, the easiest tidy options are:
- A **lidded stationary bin** with bottom openings
- A **wire or wood slat bin** hidden neatly along the fence
- Two matching bins if you want one “active” pile and one “finishing” pile

You do **not** need an expensive tumbler unless appearance and convenience matter more than volume. Tumblers are tidy and fast for kitchen scraps, but yard waste like leaves and grass can fill them quickly.

**How to start**
1. Put down a loose base of sticks or coarse browns for airflow.
2. Add kitchen scraps in thin layers.
3. Cover each fresh layer with leaves, shredded cardboard, or other browns.
4. Keep it about as damp as a wrung-out sponge.
5. Turn or mix it every 1-2 weeks if you want it to finish faster.

If you want it to look neat and avoid pests, always **bury food scraps in the center** and keep a layer of browns on top.

**Pest and odor control**
- Use a lid if possible.
- Never add meat, dairy, or greasy food.
- Cover food scraps immediately with browns.
- Don’t let grass clippings mat into a wet blob; mix them with dry leaves.
- If it smells bad, add more browns and turn it.
- If it looks dry and inactive, add water and some greens.

**How long it takes**
- With decent mixing and moisture: **2-4 months**
- With a more hands-off pile: **6-12 months**

Leaves and coarse yard debris slow things down unless shredded.

**When it’s finished**
Finished compost is:
- Dark brown
- Crumbly
- Earthy-smelling
- No longer recognizable as food scraps or leaves, aside from maybe a few twigs or eggshell bits

At that point, spread **1-2 inches** on garden beds or mix it into the top few inches of soil.

For your yard, the most practical choice is probably **a simple lidded bin or two-bin wood/wire system**, fed with kitchen scraps plus shredded leaves. It will look tidy, handle your volume better than a tumbler, and give you useful compost without much complexity.

If you want, I can also give you a **specific low-cost bin design** or help you choose between **bin vs tumbler** for your exact amount of yard waste.",545,codex-native
Q5-NOV-S,Q5,composting,NOV,S,I'm completely new to gardening and have never grown anything before. How do I set up a simple composting system at home?,"A simple home compost setup is easier than it looks. Start with one bin or pile in a dry, shaded spot with good drainage. If you want the simplest version, use a basic compost bin with a lid, or even a small open pile if you have a yard.

Add two kinds of material:
- `Greens`: fruit and vegetable scraps, coffee grounds, tea leaves, fresh grass clippings
- `Browns`: dry leaves, shredded cardboard, paper, straw, small twigs

A good beginner rule is to add roughly `2-3 parts browns` for every `1 part greens`. Keep meat, dairy, oily foods, pet waste, and diseased plants out of it.

To keep it working:
- Chop scraps smaller so they break down faster.
- Keep the pile damp like a wrung-out sponge, not soggy.
- Turn or mix it every week or two to add air.
- If it smells bad, add more browns and mix it.
- If it looks dry and inactive, add a little water and some greens.

For a very simple beginner system, do this:
1. Get a bin or choose a corner of the yard.
2. Put a layer of twigs or coarse browns on the bottom.
3. Add kitchen scraps as you collect them.
4. Cover each new layer of scraps with dry leaves, shredded paper, or cardboard.
5. Stir it occasionally.

You’ll know it’s ready when it looks dark, crumbly, and earthy, usually in a few months to longer depending on temperature and how often you turn it.

If you want, I can also give you a `small-space/apartment version` or a `super simple backyard starter checklist`.",269,codex-native
Q5-NOV-M,Q5,composting,NOV,M,"I'm completely new to gardening and have never grown anything before. I have a decent amount of kitchen scraps and yard waste — vegetable peels, coffee grounds, grass clippings, leaves — and feel like I should be doing something useful with them. I have a medium-sized backyard with space along a fence line. I've never composted before and I'm not sure where to start. How do I set up a simple composting system at home?","A simple backyard compost setup is a good place to start, and your fence line is a sensible location.

Pick a spot with bare soil if possible, some drainage, and easy access from the kitchen and yard. Partial shade is helpful so it does not dry out too fast. For a beginner, the easiest system is either a simple pile or a basic bin made from wire mesh, wood pallets, or a store-bought compost bin. A bin around 3 feet wide by 3 feet deep works well because it holds heat without being hard to manage.

What to put in it:
- “Greens”: vegetable scraps, coffee grounds, fresh grass clippings
- “Browns”: dry leaves, straw, shredded cardboard, small twigs

A good rule is to add more browns than greens, roughly 2 to 3 parts browns to 1 part greens by volume. This keeps the pile from turning slimy or smelly.

What to avoid:
- Meat, dairy, bones, oily foods
- Pet waste
- Diseased plants
- Large amounts of cooked food
- Weeds with seeds, unless your pile gets very hot

How to build it:
1. Start with a loose bottom layer of sticks or coarse yard waste for airflow.
2. Add alternating layers of browns and greens.
3. Keep the pile as damp as a wrung-out sponge, not soaked.
4. Cover fresh kitchen scraps with leaves or other browns to reduce smells and pests.
5. Turn or mix the pile every week or two with a shovel or fork to add air.

What to expect:
- If it smells bad, add more browns and mix it.
- If it is dry and not breaking down, add water and a few greens.
- If it attracts pests, bury food scraps deeper and avoid inappropriate items.
- Compost is ready when it looks dark, crumbly, and earthy, usually in a few months to a year depending on how actively you manage it.

A very easy beginner method is to keep a small kitchen container for scraps, then empty it into one backyard bin and top each deposit with dry leaves. If you want, I can also give you a very simple “first compost bin” plan using cheap materials from a hardware store.",371,codex-native
Q5-NOV-L,Q5,composting,NOV,L,"I'm completely new to gardening and have never grown anything before. I generate a fair amount of kitchen scraps each week — vegetable peels, coffee grounds, eggshells, fruit cores — along with grass clippings and fallen leaves from a couple of large trees in my yard. I've been throwing all of this in the trash and it feels wasteful, especially since I'm trying to build up organic matter in my garden beds. I have a medium-sized backyard with a fence line that gets partial sun where I could set up a system. I've looked at composting bins at the hardware store but the prices vary widely and I'm not sure what I actually need. I also live in a neighborhood where I'd want the setup to look reasonably tidy and not attract pests. I want to understand the basics: what goes in, what to avoid, how long it takes, and when I'll have finished compost I can actually use in my garden. How do I set up a simple composting system at home?","A simple home compost system is a good fit for what you have. You already produce the main ingredients: “greens” for nitrogen (`vegetable scraps`, `coffee grounds`, `fresh grass clippings`) and “browns” for carbon (`fallen leaves`, `dry plant matter`, `shredded cardboard`).

The easiest beginner setup is one tidy bin along the fence line. For a medium backyard, a covered compost bin or a simple enclosed wire/plastic bin is usually enough. You do not need an expensive tumbler unless you strongly value appearance and easy turning. A basic bin works well if it:
- Holds roughly `3x3x3 ft` or close to that
- Has airflow
- Sits on bare soil, not concrete
- Has a lid or secure top to keep it neat and reduce pests

What to put in:
- Fruit and vegetable scraps
- Coffee grounds and paper filters
- Crushed eggshells
- Grass clippings, in thin layers
- Dry leaves
- Shredded cardboard or plain paper
- Small dead plants

What to avoid:
- Meat, fish, bones
- Dairy
- Oily or greasy food
- Pet waste
- Diseased plants
- Weeds with seeds if your pile stays cool
- Large branches unless chipped
- Compostable plastics unless you know they break down in home compost

The main rule is to balance `greens` and `browns`. A beginner-friendly approach is: whenever you add kitchen scraps, cover them with a thicker layer of dry leaves or shredded cardboard. If the pile smells bad or looks wet and slimy, add more browns. If it looks dry and inactive, add a bit of water and more greens. Aim for the feel of a wrung-out sponge.

A simple routine:
1. Put your bin in a level, convenient spot.
2. Start with a loose bottom layer of sticks or coarse browns for airflow.
3. Add materials in layers, mostly browns with smaller amounts of greens.
4. Bury or cover food scraps each time to discourage pests.
5. Turn or mix the pile every week or two if you want faster results.
6. Keep it moist, but not soggy.

To keep it tidy and pest-resistant:
- Use a lidded bin
- Never leave food scraps exposed
- Skip meat, dairy, and greasy food
- Chop scraps smaller for faster breakdown
- Keep a stash of dry leaves nearby so you can cover fresh additions immediately

How long it takes depends on effort. With regular turning and good balance, compost can be ready in about `2 to 4 months`. With a more passive pile, expect `6 to 12 months`. Finished compost is dark, crumbly, earthy-smelling, and you should no longer recognize most of the original materials.

When it is ready, spread `1 to 2 inches` on garden beds or mix it into soil around plants. If some bits are not fully broken down, you can screen them out or just let them keep decomposing in the bed.

If you want the simplest possible starter setup, buy or build one enclosed bin, keep a small kitchen scrap container indoors, and use your fallen leaves as your main brown material. That will handle most of your waste cleanly without needing a complicated system. If you want, I can also give you a very simple “first month compost plan” or help you choose between a `bin`, `tumbler`, or `DIY wire cage`.",551,codex-native
Q5-MOD-S,Q5,composting,MOD,S,I've been gardening for a couple of years but I'm still learning. How do I set up a simple composting system at home?,"A simple home compost setup can be very low-tech: use a bin or a small pile, add a mix of `greens` and `browns`, keep it damp, and turn it sometimes.

`Greens` are nitrogen-rich things like fruit and vegetable scraps, coffee grounds, fresh grass clippings, and tea leaves. `Browns` are carbon-rich things like dry leaves, shredded cardboard, paper, straw, and small twigs. A good beginner rule is about `2-3 parts browns to 1 part greens`.

To set it up:
1. Pick a spot with decent drainage and some shade, or use a basic compost bin with air holes.
2. Start with a loose layer of browns on the bottom.
3. Add kitchen scraps in thin layers, then cover them with browns each time.
4. Keep it as moist as a wrung-out sponge, not soggy.
5. Turn or mix it every week or two to add air.

Avoid adding meat, dairy, oily foods, pet waste, or lots of diseased plants, since those can attract pests or cause problems.

Your compost is ready when it looks dark and crumbly and smells earthy. If it smells bad, add more browns and turn it. If it seems dry and inactive, add a little water and more greens.

If you want, I can also give you a very simple `apartment/balcony`, `backyard`, or `cold climate` version.",219,codex-native
Q5-MOD-M,Q5,composting,MOD,M,"I've been gardening for a couple of years but I'm still learning. I have a decent amount of kitchen scraps and yard waste — vegetable peels, coffee grounds, grass clippings, leaves — and feel like I should be doing something useful with them. I have a medium-sized backyard with space along a fence line. I've never composted before and I'm not sure where to start. How do I set up a simple composting system at home?","A simple backyard compost setup is a good fit for what you have. Start with one pile or bin along the fence line, about 3 feet by 3 feet if possible, in a spot with decent drainage and partial shade. You can use a basic wire bin, a wooden pallet bin, or just a loose pile if your yard is tidy enough for it.

What to put in it:
- `Greens`: vegetable scraps, coffee grounds, fresh grass clippings
- `Browns`: dry leaves, small twigs, shredded cardboard, paper
- Avoid: meat, dairy, oily food, pet waste, and lots of diseased plants

The basic rule is to mix more browns than greens. A good beginner approach is:
- Add a layer of browns
- Add a smaller layer of greens
- Cover fresh kitchen scraps with browns each time

Keep it like a wrung-out sponge: damp, not soggy. If it smells bad or gets slimy, add more dry leaves or cardboard. If it looks dry and inactive, add water and a few more greens.

To help it break down faster:
- Chop scraps smaller when you can
- Turn or mix the pile every 1 to 2 weeks
- Keep a mix of materials rather than dumping huge amounts of one thing at once

A very simple beginner system:
1. Put a small kitchen container indoors for scraps.
2. Set up one compost bin outside.
3. Stockpile dry leaves nearby so you can cover food scraps.
4. Add scraps regularly and mix every week or two.

You’ll know it’s ready when it looks dark, crumbly, and earthy, with few recognizable scraps. That usually takes a few months to a year depending on how actively you manage it.

If you want, I can also give you a very simple “first 30 days” compost plan based on exactly the materials you listed.",308,codex-native
Q5-MOD-L,Q5,composting,MOD,L,"I've been gardening for a couple of years but I'm still learning. I generate a fair amount of kitchen scraps each week — vegetable peels, coffee grounds, eggshells, fruit cores — along with grass clippings and fallen leaves from a couple of large trees in my yard. I've been throwing all of this in the trash and it feels wasteful, especially since I'm trying to build up organic matter in my garden beds. I have a medium-sized backyard with a fence line that gets partial sun where I could set up a system. I've looked at composting bins at the hardware store but the prices vary widely and I'm not sure what I actually need. I also live in a neighborhood where I'd want the setup to look reasonably tidy and not attract pests. I want to understand the basics: what goes in, what to avoid, how long it takes, and when I'll have finished compost I can actually use in my garden. How do I set up a simple composting system at home?","A simple backyard compost system is usually enough for what you described. You do not need an expensive setup to start. Since you want it tidy and low-pest, the best fit is usually either a lidded compost bin or a simple wire/wood bin along the fence line.

**What To Use**

A good starter setup is one bin about `3 ft x 3 ft x 3 ft`, or a store-bought bin around that size with a lid. That size holds heat better than very small bins but still fits a medium yard. If appearance matters, a closed bin looks neater and helps deter animals. If you want the cheapest option, a basic wire cylinder or simple wood pallet bin also works, though it looks more utilitarian.

Place it on bare soil if possible, not concrete. That helps drainage and lets beneficial organisms move in. Partial sun is fine.

**What Goes In**

Add a mix of:
- `Greens` for nitrogen: vegetable scraps, fruit scraps, coffee grounds, fresh grass clippings
- `Browns` for carbon: dry leaves, small twigs, shredded paper/cardboard, straw

Your materials are actually a strong starting mix:
- Vegetable peels: yes
- Fruit cores: yes
- Coffee grounds: yes
- Eggshells: yes, especially crushed
- Grass clippings: yes, but don’t add thick wet layers
- Fallen leaves: excellent compost material

A simple rule is roughly `2 to 3 parts browns` to `1 part greens`. If it gets wet, slimy, or smelly, add more browns.

**What To Avoid**

Do not add:
- Meat, fish, bones
- Dairy
- Oils or greasy foods
- Pet waste
- Diseased plants
- Weeds with seeds if your pile stays cool
- Large amounts of citrus or onion at once
- “Compostable” plastics unless you know they break down in home compost

These are the things most likely to cause odor, pests, or poor compost.

**How To Build The Pile**

Start with a loose layer of browns, then alternate:
1. Browns
2. Greens
3. Browns again

Cover fresh kitchen scraps with leaves or other browns each time. That keeps the pile tidier and reduces flies and smell.

Keep the pile about as damp as a wrung-out sponge:
- Too dry: add water
- Too wet: add dry leaves or shredded cardboard

Turn or mix it every `1 to 2 weeks` if you want faster results. If you do not turn it much, it will still compost, just more slowly.

**How Long It Takes**

Typical timing:
- `2 to 4 months` if the mix is good and you turn it regularly
- `6 to 12 months` if you mostly leave it alone

Grass and kitchen scraps break down quickly. Leaves take longer unless shredded.

**How To Know It’s Finished**

Finished compost looks:
- Dark brown
- Crumbly
- Earthy-smelling
- Mostly unrecognizable as the original materials

A few bits of eggshell or small sticks are normal.

**How To Use It**

When it’s finished, spread `1 to 2 inches` on garden beds or mix some into planting areas. It improves soil structure and adds organic matter, which is exactly what you want.

**Best Low-Fuss Setup For You**

Because you want tidy and pest-resistant:
- Choose a `lidded bin` if budget allows
- Keep a small kitchen scrap container indoors
- Add scraps to the bin and cover each deposit with dry leaves
- Store fall leaves in a bag or pile so you always have browns ready

That’s the easiest system to keep clean-looking and neighbor-friendly.

If you want, I can also suggest:
- the best `bin style` for your budget
- a `very simple weekly routine`
- or a `what to compost / what not to compost` cheat sheet you can print and keep by the bin.",620,codex-native
Q5-EXP-S,Q5,composting,EXP,S,I've been farming regeneratively for 20 years and hold a permaculture design certificate. How do I set up a simple composting system at home?,"A simple home composting system can be very basic:

Pick a spot:
- Choose a well-drained, partly shaded area with easy access to water.
- If possible, compost directly on soil so microbes and worms can enter.

Choose a container:
- Simplest: a loose pile.
- Cleaner option: a bin made from wire mesh, pallets, or a basic store-bought compost bin.
- A 3 ft x 3 ft x 3 ft pile is a good minimum size for steady decomposition.

Build the pile:
- Alternate “browns” and “greens.”
- Browns: dry leaves, straw, shredded cardboard, paper, wood chips.
- Greens: kitchen scraps, fresh weeds before seed, coffee grounds, manure from herbivores, grass clippings.

Aim for balance:
- Rough rule: about 2 to 3 parts browns to 1 part greens by volume.
- Keep it as moist as a wrung-out sponge, not soggy.

What to add:
- Fruit and vegetable scraps
- Coffee grounds and filters
- Crushed eggshells
- Leaves, prunings, plant debris
- Untreated paper/cardboard in moderation

What to avoid:
- Meat, dairy, oily foods
- Pet waste
- Diseased plants
- Persistent weed seeds if your pile won’t get hot
- Glossy or heavily printed paper

Manage it:
- Turn or mix every 1 to 3 weeks for faster compost.
- If it smells bad, add more browns and air.
- If it’s dry and inactive, add water and some greens.

When it’s ready:
- Dark, crumbly, earthy-smelling, with few recognizable ingredients.
- Use it as mulch, in garden beds, or mixed into potting soil.

For the absolute simplest version, start with one bin: collect kitchen scraps, cover each addition with dry leaves or shredded cardboard, and turn occasionally. If you want, I can also give you a version tailored for a suburban backyard, apartment balcony, or cold climate.",301,codex-native
Q5-EXP-M,Q5,composting,EXP,M,"I've been farming regeneratively for 20 years and hold a permaculture design certificate. I have a decent amount of kitchen scraps and yard waste — vegetable peels, coffee grounds, grass clippings, leaves — and feel like I should be doing something useful with them. I have a medium-sized backyard with space along a fence line. I've never composted before and I'm not sure where to start. How do I set up a simple composting system at home?","Start simple: set up a basic backyard pile or bin, aim for the right mix, and turn it occasionally.

Pick a spot along the fence that has decent drainage, some shade, and easy access to water. A pile about `3 ft x 3 ft x 3 ft` works well, or use a simple open bin made from wire mesh, pallets, or a basic compost bin. Since you have kitchen scraps and yard waste, you already have the main inputs:

- `Greens` for nitrogen: vegetable scraps, coffee grounds, fresh grass clippings
- `Browns` for carbon: dry leaves, straw, shredded cardboard, small dry plant trimmings

A good starting rule is about `2-3 parts browns to 1 part greens` by volume. Build in loose layers or just mix as you add. Keep the pile as damp as a wrung-out sponge, not soggy. Cover fresh kitchen scraps with leaves or other browns to reduce smell and pests.

For a beginner setup, do this:
1. Put coarse sticks or dry stalks at the bottom for airflow.
2. Add alternating browns and greens.
3. Avoid meat, dairy, oily food, pet waste, and large woody branches.
4. Turn the pile every `1-2 weeks` with a fork to add oxygen.
5. If it smells bad, add more browns. If it looks dry and inactive, add water and a few greens.

Because you have steady yard waste, a two-bin system is often worth it even at the start: one bin for active filling, one bin for finishing. Compost is usually ready when it looks dark, crumbly, and earthy, with the original materials mostly unrecognizable.

If you want, I can give you a very simple `first-month setup plan` using the exact materials you listed.",284,codex-native
Q5-EXP-L,Q5,composting,EXP,L,"I've been farming regeneratively for 20 years and hold a permaculture design certificate. I generate a fair amount of kitchen scraps each week — vegetable peels, coffee grounds, eggshells, fruit cores — along with grass clippings and fallen leaves from a couple of large trees in my yard. I've been throwing all of this in the trash and it feels wasteful, especially since I'm trying to build up organic matter in my garden beds. I have a medium-sized backyard with a fence line that gets partial sun where I could set up a system. I've looked at composting bins at the hardware store but the prices vary widely and I'm not sure what I actually need. I also live in a neighborhood where I'd want the setup to look reasonably tidy and not attract pests. I want to understand the basics: what goes in, what to avoid, how long it takes, and when I'll have finished compost I can actually use in my garden. How do I set up a simple composting system at home?","A simple home system for your situation is a tidy, two-bin setup along the fence line: one bin you’re actively filling, one bin finishing. If you want the cleanest look, use lidded bins or a wooden slatted enclosure with a neat front. For a medium backyard, you do not need an expensive tumbler unless appearance or mobility matters more than volume.

What to put in:
- “Greens” for nitrogen: vegetable scraps, fruit scraps, coffee grounds and filters, fresh grass clippings.
- “Browns” for carbon: fallen leaves, dry plant matter, shredded cardboard, shredded paper, small twigs.
- Eggshells are fine; crush them so they break down faster.

What to avoid:
- Meat, fish, dairy, oils, greasy food, bones.
- Pet waste.
- Diseased plants, invasive weeds with seeds, or heavily sprayed yard waste.
- Large amounts of cooked food or bread if pests are a concern.

How to build it:
- Pick a level, well-drained spot with easy access to water.
- Start with a layer of coarse browns at the bottom.
- Add materials in layers: roughly 2 to 3 parts browns to 1 part greens by volume.
- Cover fresh kitchen scraps with leaves or other browns every time. That is the main trick for odor and pest control.
- Keep it about as moist as a wrung-out sponge, not soggy.
- Turn or mix it every 1 to 2 weeks if you want faster compost. Less turning is fine, just slower.

For your materials specifically:
- Grass clippings can mat and go slimy, so mix them with lots of dry leaves.
- Leaves are excellent browns; shredding them speeds things up.
- Coffee grounds count as a green.
- Eggshells add texture but are not a major calcium source unless very finely crushed.

How long it takes:
- Fast, managed pile: about 2 to 4 months.
- Low-effort backyard compost: about 6 to 12 months.
- Winter, dry conditions, and lots of whole leaves slow it down.

How to tell it’s finished:
- Dark brown, crumbly, earthy smell.
- Original ingredients are mostly unrecognizable.
- Pile no longer heats after turning.

How to use it:
- Spread 1 to 2 inches on beds as mulch or gently work it into the top few inches of soil.
- Use around trees, shrubs, and vegetables.
- If it still looks rough, let it cure longer or use it as mulch, not in seed-starting mix.

Best simple setup for you:
- One bin around 3x3x3 feet minimum, ideally two matching bins.
- A covered kitchen scrap pail indoors.
- A nearby stash of dry leaves to cap each new deposit.

If tidiness and pest resistance are priorities, a lidded stationary bin is usually better than an open pile, and cheaper models often work just as well as expensive ones if you manage the brown-to-green balance properly. If you want, I can also recommend the best bin style for your yard: open bin, enclosed bin, tumbler, or wire cage.",497,codex-native
Q5-PRO-S,Q5,composting,PRO,S,I'm a professional agronomist with a background in soil science. How do I set up a simple composting system at home?,"A simple home compost system is mostly about balancing carbon, nitrogen, oxygen, and moisture.

Start with a basic bin or pile:
- Use an open pile, a wire cylinder, or a small covered bin with airflow.
- Put it on bare soil if possible, not concrete, so drainage and soil organisms can help.

Build the pile with two feedstocks:
- `Browns` for carbon: dry leaves, shredded paper, cardboard, straw, wood shavings in small amounts.
- `Greens` for nitrogen: vegetable scraps, coffee grounds, fresh grass clippings, plant trimmings.

A practical starting mix:
- Aim for about `2-3 parts browns to 1 part greens by volume`.
- Keep the pile as damp as a wrung-out sponge.
- If it smells bad or gets slimy, add more browns and turn it.
- If it looks dry and inactive, add water and a few greens.

What to add:
- Fruit and vegetable scraps
- Coffee grounds and filters
- Tea leaves
- Crushed eggshells
- Yard waste
- Dry leaves and shredded cardboard

What to avoid in a simple home system:
- Meat, fish, dairy
- Oils and greasy foods
- Pet waste
- Large woody material unless chipped
- Diseased plants or heavily seeded weeds unless you know the pile will get hot enough

Management:
- Turn or mix it every `1-2 weeks` for faster decomposition.
- Smaller particle size helps a lot.
- A pile around `3 ft x 3 ft x 3 ft` holds heat well, but even smaller bins work more slowly.

It’s ready when:
- The material is dark, crumbly, and earthy-smelling
- Original ingredients are mostly unrecognizable
- The pile no longer reheats after turning

Use it:
- Mix into garden beds
- Top-dress around ornamentals
- Blend lightly into potting mixes after it is fully mature

Given your soil science background, the key household simplification is just this: manage for aeration and moisture first, and let exact ratios be approximate. If you want, I can also give you a version optimized for `apartment`, `suburban yard`, or `high-quality compost for vegetable beds`.",344,codex-native
Q5-PRO-M,Q5,composting,PRO,M,"I'm a professional agronomist with a background in soil science. I have a decent amount of kitchen scraps and yard waste — vegetable peels, coffee grounds, grass clippings, leaves — and feel like I should be doing something useful with them. I have a medium-sized backyard with space along a fence line. I've never composted before and I'm not sure where to start. How do I set up a simple composting system at home?","Set up a simple `3 ft x 3 ft` compost pile or bin along the fence line in a spot with decent drainage and partial shade if possible. For a first system, the easiest option is a basic open bin made from wire mesh, wood pallets, or a store-bought compost bin.

Start with layers, but don’t overthink them:
- `Browns`: dry leaves, straw, small twigs, shredded paper/cardboard.
- `Greens`: vegetable scraps, coffee grounds, fresh grass clippings.

A good starting rule is roughly `2–3 parts browns` to `1 part greens` by volume. Keep the pile about as damp as a wrung-out sponge. If it smells sour or slimy, add more browns. If it looks dry and inactive, add water and a few greens.

For your materials:
- Good to add: vegetable peels, coffee grounds, leaves, grass clippings in thin layers.
- Use care with: grass clippings, because they mat and go anaerobic if dumped thick.
- Avoid: meat, dairy, oils, pet waste, and diseased plant material, especially as a beginner.

Build the pile starting with a coarse bottom layer for airflow, then alternate or mix greens and browns as you add material. Turn it with a fork every `1–2 weeks` if you want faster decomposition; otherwise it will still compost, just more slowly. Finished compost is dark, crumbly, and earthy-smelling, with few recognizable inputs.

If you want the simplest beginner setup, do this:
1. Put up one wire-mesh bin along the fence, about `3 ft` wide.
2. Keep a small kitchen container for scraps.
3. Stockpile dry leaves nearby as your brown material.
4. Add scraps, then cover each addition with leaves.
5. Turn occasionally and wait a few months.

If you want, I can also give you a very practical “first 30 days” setup plan based on your backyard space and how much material you generate.",306,codex-native
